Transaction ID,Customer ID,Transaction Amount,Transaction Type,Location,Device Used,Transaction Time,Historical Fraud Flag,Risk Score,Fraud Label
9d8a8561-4040-41f8-bd96-58e71e220b86,CUSTFRAUD-1800,7647.85,Crypto Exchange,Japan,Desktop,2024-01-30 14:49:26,1,0.82,1
8c8fa0ef-6c5f-4e2f-b249-27afa276594c,CUSTFRAUD-8823,515.96,Wire Transfer,USA,Unknown,2024-02-12 04:32:02,0,0.7,0
737531e1-3c74-4bdb-8092-6d9814401690,CUSTFRAUD-4355,5723.56,Online Purchase,Germany,Desktop,2024-03-29 23:19:39,0,0.11,0
a5c9adcf-4196-42f4-82cc-c44e810b292f,CUSTFRAUD-7696,1802.35,Online Purchase,France,Unknown,2024-03-24 06:02:33,0,0.46,0
c1c3a0ae-f478-444d-a7cc-cf1c60bad1e4,CUSTFRAUD-1529,9456.81,Wire Transfer,UAE,Desktop,2024-02-06 01:12:13,1,0.83,1
9ebaeffb-1895-4216-bf8c-1d2f44791db9,CUSTFRAUD-5788,9698.4,Wire Transfer,India,Unknown,2024-03-21 14:56:59,0,0.41,0
db75e04d-4bc6-4e01-b130-6edf73b26b4e,CUSTFRAUD-4092,6418.78,Online Purchase,Australia,Unknown,2024-03-08 06:51:09,0,0.88,1
a7d7a23a-ddca-4c39-9986-ab0149dd451b,CUSTFRAUD-2310,2079.67,ATM Withdrawal,Canada,Unknown,2024-01-05 04:02:05,1,0.18,0
49aad77b-34de-4a51-972a-a855861f769a,CUSTFRAUD-2313,55.7,Crypto Exchange,Australia,Tablet,2024-01-21 02:33:30,0,0.28,0
1561030d-28cc-4337-b161-d2886ddfc531,CUSTFRAUD-4873,5724.36,ATM Withdrawal,Japan,Unknown,2024-03-14 13:54:02,1,0.22,0
3f936652-21b8-4ab9-b6f8-e209ba53f3b0,CUSTFRAUD-4396,370.11,Crypto Exchange,India,Desktop,2024-02-29 10:03:24,0,0.14,0
a96cbea6-b33c-4a17-b06e-2be8fc756a5d,CUSTFRAUD-9134,4891.08,Crypto Exchange,Australia,Unknown,2024-03-03 04:46:20,0,0.77,0
3476353d-31d5-4e32-9452-a0d5a9138b4d,CUSTFRAUD-7995,740.86,Wire Transfer,Australia,Tablet,2024-01-11 03:02:58,1,0.99,1
5952579a-4b06-425f-8af8-7769e54c54ce,CUSTFRAUD-8102,2937.67,Wire Transfer,India,Mobile,2024-02-29 22:20:54,0,0.51,0
27891e91-1ec4-48b3-840b-7c1f56e29a24,CUSTFRAUD-3871,7805.55,Wire Transfer,Canada,Tablet,2024-03-04 15:26:18,0,0.59,0
545a1651-7d3c-463f-95aa-467a6629a390,CUSTFRAUD-6715,6616.24,POS Payment,India,Unknown,2024-03-24 10:23:06,1,0.44,0
243c7555-14ca-45ac-b766-d498067cddf0,CUSTFRAUD-5051,2655.36,Online Purchase,France,Desktop,2024-03-31 16:09:08,0,0.16,0
a5dac6af-e24c-4fd9-b383-ad779a0a4f54,CUSTFRAUD-4575,3143.46,Crypto Exchange,Canada,Unknown,2024-03-31 17:52:05,0,0.49,0
cda69a6c-3570-4908-b2a6-ba8c9ed6abb5,CUSTFRAUD-8406,9939.45,Crypto Exchange,UAE,Tablet,2024-02-16 00:53:22,0,0.76,0
7b3fe90b-49f8-4b7c-9c3f-1165472303df,CUSTFRAUD-7608,3205.15,POS Payment,Germany,Desktop,2024-01-14 16:04:42,0,0.76,0
c5f0ac91-3bfd-4153-a0d8-fe6fb2776acd,CUSTFRAUD-7972,9176.88,POS Payment,UAE,Unknown,2024-02-16 07:09:19,1,0.72,1
4efb7b85-0069-4fb1-93da-176f48b13dc7,CUSTFRAUD-7801,6870.9,Wire Transfer,UAE,Unknown,2024-03-03 19:04:12,0,0.15,0
489783c5-ae51-44df-aeca-60acfafe5a79,CUSTFRAUD-9931,3809.59,Wire Transfer,India,Mobile,2024-02-22 22:06:54,1,0.49,0
dd03fb00-5890-4769-b9a3-cdeff49ec4c4,CUSTFRAUD-7672,2621.15,Crypto Exchange,Australia,Desktop,2024-03-08 14:04:01,0,0.75,0
6dd89bd2-cc8d-4f77-9123-70961f505b58,CUSTFRAUD-2664,4702.65,POS Payment,Singapore,Desktop,2024-02-19 11:49:05,1,0.88,1
2d666066-c15b-4a7e-86ae-c6aee0f70780,CUSTFRAUD-2374,2037.99,Crypto Exchange,UK,Desktop,2024-02-15 21:39:08,0,0.85,0
1c74ef8b-d002-4ef5-990e-d1a29a3bc41c,CUSTFRAUD-7784,7613.55,Crypto Exchange,UK,Unknown,2024-03-05 06:58:25,1,0.4,0
447762e8-2cd2-4de5-8d56-d662e6338d56,CUSTFRAUD-2741,3247.8,POS Payment,Germany,Desktop,2024-01-12 16:28:22,0,0.62,0
20de6b15-cbf3-479b-9fa4-b27872aed15a,CUSTFRAUD-1839,9787.47,ATM Withdrawal,Australia,Tablet,2024-02-14 20:31:06,0,0.65,0
f004dea7-6a6f-4de8-a1bc-572a24ec3d59,CUSTFRAUD-5129,1560.18,Crypto Exchange,India,Tablet,2024-01-04 15:54:28,0,0.9,1
b4023aec-19c2-4566-90f4-f0ac9703c444,CUSTFRAUD-6818,3375.24,ATM Withdrawal,Germany,Tablet,2024-01-28 17:34:29,0,0.61,0
1c9c1d53-1f64-4757-9170-bbcb95b14ac8,CUSTFRAUD-1074,1721.36,POS Payment,Germany,Desktop,2024-03-24 06:44:02,0,0.87,1
696977c3-4cd9-4c13-9529-438361786236,CUSTFRAUD-4219,8995.53,Wire Transfer,UK,Mobile,2024-03-20 00:23:11,0,0.52,0
29ab50da-82ba-4367-8661-c9fbc4643a67,CUSTFRAUD-1848,5676.62,Online Purchase,Singapore,Tablet,2024-02-06 21:52:20,1,0.01,0
b9600d89-2a96-4976-beac-ac038d7ad884,CUSTFRAUD-2423,2664.81,Wire Transfer,Australia,Desktop,2024-02-26 06:16:23,0,0.35,0
169f37c8-6a07-47a5-9fb3-6c69f2ec70a1,CUSTFRAUD-1640,5238.23,POS Payment,Australia,Mobile,2024-03-13 21:56:26,0,0.82,0
da961603-2d46-4a9e-8ae6-34aa996fb57b,CUSTFRAUD-5643,8113.68,ATM Withdrawal,Australia,Unknown,2024-02-06 07:46:52,1,0.43,0
42d60c96-eb6e-4ecf-88d0-a614bdc7b80b,CUSTFRAUD-7982,4012.21,Wire Transfer,Australia,Unknown,2024-02-06 18:00:45,1,0.86,1
7eb043fe-b035-4d3b-bbf9-6256cded15b2,CUSTFRAUD-2435,7913.47,Crypto Exchange,UAE,Desktop,2024-01-31 05:52:08,0,0.3,0
d2b88c56-fe87-4369-9fe9-2d23b233ad8a,CUSTFRAUD-6601,7887.05,ATM Withdrawal,UK,Desktop,2024-01-11 13:36:40,1,0.45,0
ff7b8d7a-7bbf-4f13-b27f-a80332ea5269,CUSTFRAUD-6330,3382.86,Wire Transfer,USA,Desktop,2024-02-13 07:19:58,0,0.79,0
605e7eb7-0ed3-4cbe-bd2d-3c9a3a202c38,CUSTFRAUD-5451,6443.43,ATM Withdrawal,USA,Unknown,2024-01-14 11:55:48,1,0.27,0
d1c39ae8-5d6f-4943-a583-7e574d8ec15c,CUSTFRAUD-3406,1611.85,Online Purchase,Germany,Unknown,2024-02-04 17:01:27,1,0.98,1
2f8f7f45-5e2b-4e4c-825d-85f93deea3a6,CUSTFRAUD-6492,4928.91,Wire Transfer,India,Desktop,2024-01-25 22:36:26,1,0.08,0
9024f240-bb22-4087-8115-a735b47f2e58,CUSTFRAUD-2491,2095.54,Wire Transfer,USA,Unknown,2024-01-16 15:03:24,1,0.63,0
0ef3dd6e-df67-4c29-866d-b677f042cf59,CUSTFRAUD-1812,2961.94,Online Purchase,Singapore,Mobile,2024-03-19 14:34:03,0,0.95,1
f4146abb-aba6-46b4-a778-bba6b91e7aaa,CUSTFRAUD-9327,3950.47,POS Payment,USA,Desktop,2024-01-26 02:28:52,0,0.1,0
95f2d090-04ec-4b43-83a4-ff1976845d9c,CUSTFRAUD-4198,9396.77,Online Purchase,Australia,Mobile,2024-02-16 04:08:01,0,0.16,0
e199185a-17cf-41fb-94c3-ce40e612f376,CUSTFRAUD-3528,3071.24,Crypto Exchange,India,Desktop,2024-01-03 17:34:38,0,0.26,0
cc706c01-d478-462d-b8ea-85e81920431d,CUSTFRAUD-5757,7695.53,Wire Transfer,UK,Unknown,2024-01-17 11:40:07,1,0.63,0
37396fe0-8c9b-4ac9-aed2-12ef3b55646f,CUSTFRAUD-1806,88.15,POS Payment,France,Unknown,2024-03-12 11:12:30,1,0.08,0
41ed5c25-3c0f-433e-86d2-52fde0eb355b,CUSTFRAUD-1723,6918.92,Wire Transfer,Japan,Desktop,2024-02-02 00:52:47,0,0.2,0
177aa523-68d8-4511-a55f-9f9fd764231e,CUSTFRAUD-7326,7024.01,ATM Withdrawal,Australia,Tablet,2024-01-02 15:13:16,0,0.58,0
f084621f-ebb3-4393-9d7c-76be10422b3d,CUSTFRAUD-4369,7106.59,POS Payment,UAE,Tablet,2024-01-11 07:53:51,1,0.31,0
50688b6d-1672-4568-b426-a896a32d7298,CUSTFRAUD-6031,4420.49,Wire Transfer,Singapore,Mobile,2024-01-20 01:09:01,0,0.77,0
5c3f56b2-98a9-4e4a-a39e-982bc15e881b,CUSTFRAUD-9664,7028.94,ATM Withdrawal,India,Unknown,2024-03-08 04:53:32,1,0.43,0
bed21557-5725-4d43-b4f1-f53ca4ae1771,CUSTFRAUD-5773,8067.5,Wire Transfer,Canada,Mobile,2024-01-23 23:47:16,1,0.31,0
07059871-d9f0-4e8a-8f87-2efa706df186,CUSTFRAUD-4064,6981.73,POS Payment,Australia,Unknown,2024-03-13 09:58:05,0,0.79,0
52e67724-6064-45fb-ab58-5b3084175fa1,CUSTFRAUD-6290,2777.13,Online Purchase,UK,Mobile,2024-03-15 04:33:58,0,0.56,0
c4795f4e-25ae-43ae-b64b-44ddeb86d5b3,CUSTFRAUD-3228,2645.78,Online Purchase,USA,Unknown,2024-02-17 08:13:45,1,0.88,1
bcf9678b-884f-489a-9f00-57873f137e12,CUSTFRAUD-4878,887.67,Crypto Exchange,Germany,Desktop,2024-02-29 04:41:38,1,0.46,0
6c25afad-3ef3-4f5a-af1d-9fa63cc31f60,CUSTFRAUD-3852,2504.37,Wire Transfer,Japan,Desktop,2024-01-12 13:03:17,0,0.87,1
d189687f-0d99-4e18-8252-5b38f744981e,CUSTFRAUD-9641,1077.88,ATM Withdrawal,Australia,Tablet,2024-03-07 14:13:31,1,0.03,0
8aeaad84-2873-4615-9374-22aaa39e2e8e,CUSTFRAUD-8294,2476.06,POS Payment,France,Mobile,2024-03-31 23:26:59,0,0.83,0
1cabc12f-79e8-4755-9b5f-0eeb006f26d5,CUSTFRAUD-9043,1280.79,Crypto Exchange,USA,Desktop,2024-03-10 09:25:33,0,0.96,1
c7f18c98-ceab-4ed4-a237-3a6e0cc004a5,CUSTFRAUD-1898,5684.09,ATM Withdrawal,Japan,Tablet,2024-01-24 15:32:14,1,0.11,0
e0a36ea3-3ca2-41bb-bee4-29f322d62a57,CUSTFRAUD-6706,8861.0,POS Payment,Germany,Mobile,2024-02-15 10:12:02,0,0.85,0
75a9b484-78fe-4f52-b3e3-8beab85a65d1,CUSTFRAUD-9033,8749.18,Online Purchase,UAE,Unknown,2024-02-23 11:52:54,1,0.7,0
27825ad7-37d1-45be-a043-61993985f059,CUSTFRAUD-7991,2996.73,Crypto Exchange,USA,Tablet,2024-03-20 01:20:28,0,0.38,0
6af7b17d-8173-4987-8c70-cd5a41126f90,CUSTFRAUD-7735,9680.24,POS Payment,Germany,Tablet,2024-01-22 18:47:00,1,0.02,0
3357b512-6930-4260-9914-793f98a8bb9a,CUSTFRAUD-2065,3754.43,ATM Withdrawal,USA,Unknown,2024-03-31 03:37:50,1,0.97,1
3c39f87c-c778-4d49-9a19-fa6195bb20d9,CUSTFRAUD-4329,1814.59,ATM Withdrawal,Singapore,Unknown,2024-03-19 05:43:11,0,0.58,0
d26aca5e-1d7a-4db5-90e8-fe86077f60f1,CUSTFRAUD-6688,932.74,ATM Withdrawal,UAE,Desktop,2024-03-16 19:57:26,1,0.5,0
003725f1-e5ff-4b5e-9d73-890ef030019f,CUSTFRAUD-6923,1349.46,Crypto Exchange,Japan,Mobile,2024-01-26 05:42:45,1,0.93,1
d85aa7fe-8aa0-4be9-8b0b-7a9bd6e9ef5a,CUSTFRAUD-5875,4012.34,Wire Transfer,Australia,Unknown,2024-02-26 07:07:34,0,0.5,0
4e6b4fe9-d989-4a8d-a302-da6402a4835c,CUSTFRAUD-8996,378.02,ATM Withdrawal,Canada,Desktop,2024-02-16 17:52:56,0,0.01,0
d70fba2e-bb75-4b5e-914b-4d51ee0c4378,CUSTFRAUD-1530,6963.62,Online Purchase,France,Desktop,2024-02-16 00:39:41,1,0.74,1
5a9879d9-8ea6-401d-9005-03a5f839ab41,CUSTFRAUD-2359,7628.0,Crypto Exchange,USA,Mobile,2024-03-28 23:16:45,0,0.06,0
be0fe451-cbce-4859-883d-491b4c02e1c2,CUSTFRAUD-8888,6766.7,POS Payment,Japan,Desktop,2024-03-30 06:13:27,1,0.83,1
f6117b82-6931-430c-9272-e4dfdfb3e1b3,CUSTFRAUD-6842,9922.2,Online Purchase,Australia,Unknown,2024-03-02 03:43:39,1,0.08,0
485da8cb-9985-4832-8538-6264f772183f,CUSTFRAUD-8868,6633.58,POS Payment,Germany,Desktop,2024-02-10 23:24:49,0,0.51,0
6487f68c-4bb1-4808-bd70-4d4984177b69,CUSTFRAUD-9476,3459.17,ATM Withdrawal,UK,Desktop,2024-03-08 18:03:32,1,0.11,0
4aa19e31-42a5-40e3-a158-0edb4461a336,CUSTFRAUD-7150,8619.16,Crypto Exchange,USA,Mobile,2024-01-12 06:38:56,0,0.14,0
c921ae06-69f2-4c6e-b2d1-10c856b94877,CUSTFRAUD-9866,713.22,ATM Withdrawal,Canada,Unknown,2024-01-07 09:53:06,0,0.4,0
842d64d6-aa46-4ac0-a81b-5a1edf3eb7c5,CUSTFRAUD-6709,9616.58,Crypto Exchange,Australia,Desktop,2024-03-15 14:23:43,1,0.74,1
7963b8f1-9a8a-4541-bd10-7723cba9cc2e,CUSTFRAUD-2479,1518.15,Online Purchase,USA,Unknown,2024-02-11 07:30:03,0,0.86,1
5bc0bd86-ec66-42f2-98ae-f8162100404b,CUSTFRAUD-7577,7158.06,Online Purchase,Canada,Mobile,2024-01-17 12:54:41,1,0.08,0
1c270c18-1c15-40ae-b672-652019e055ca,CUSTFRAUD-8833,8575.46,POS Payment,Canada,Tablet,2024-02-07 16:41:38,0,0.5,0
2e43ba4e-4464-4274-b863-d63a7a780476,CUSTFRAUD-4714,9683.14,Wire Transfer,India,Unknown,2024-02-13 12:41:02,1,0.15,0
0d06940c-1aee-4427-ae20-3bb9782a404d,CUSTFRAUD-6975,3873.69,POS Payment,Japan,Mobile,2024-01-28 18:28:37,1,0.8,1
510ccf3e-afca-4ac0-a9cf-fca0a7e9580c,CUSTFRAUD-6309,3891.3,Online Purchase,UAE,Tablet,2024-01-15 10:39:35,1,0.91,1
82bcc51d-c752-464d-9f67-84bbe0351fa4,CUSTFRAUD-1325,4992.33,Crypto Exchange,Canada,Tablet,2024-01-31 18:24:09,1,0.7,0
0c0a47ec-a75f-4d49-88cf-8664c2319148,CUSTFRAUD-1889,7745.77,Crypto Exchange,India,Mobile,2024-02-05 22:11:21,1,0.71,1
5ee2b548-60fc-45da-80b4-3feb2cf68c1e,CUSTFRAUD-2499,4677.66,Wire Transfer,UAE,Unknown,2024-02-29 08:53:48,1,0.15,0
7b6e28d3-e6e2-4fef-8fb9-a8c285103668,CUSTFRAUD-2938,6419.42,POS Payment,France,Tablet,2024-02-11 14:49:10,0,0.19,0
da1bf784-6ee6-4cf3-a0e7-aefcb0bcb467,CUSTFRAUD-3290,7575.66,Wire Transfer,UK,Tablet,2024-03-09 18:22:07,1,0.67,0
ce600b5e-83fd-4eed-9d6c-79bcbbbae93d,CUSTFRAUD-5056,105.69,POS Payment,Germany,Mobile,2024-02-04 00:16:11,0,0.23,0
00062833-8596-4a8f-b21e-65916c06f45c,CUSTFRAUD-2065,4492.49,ATM Withdrawal,Japan,Tablet,2024-03-04 15:07:59,0,0.68,0
66c0e4ad-53bb-4fbd-a94e-af70eee427df,CUSTFRAUD-7332,9362.1,Wire Transfer,Canada,Desktop,2024-03-01 07:22:06,1,0.18,0
83bd8703-94a8-4215-8635-263316ed4ea2,CUSTFRAUD-2552,1355.28,POS Payment,UAE,Desktop,2024-03-08 14:07:10,1,0.58,0
65bfe7ce-2836-4799-b841-ceb545aeec6a,CUSTFRAUD-2289,6330.25,ATM Withdrawal,Canada,Tablet,2024-02-16 12:18:43,1,0.11,0
3172b518-f1a4-4b5a-82d1-ac719fccb0dc,CUSTFRAUD-9284,5764.01,ATM Withdrawal,UAE,Unknown,2024-03-22 16:15:56,1,0.59,0
c6077222-b3b4-40fa-a372-378630d56344,CUSTFRAUD-7353,832.31,POS Payment,Canada,Desktop,2024-02-11 21:54:00,0,0.88,1
b0f12dfb-9a22-4d7b-bae8-31421a841d67,CUSTFRAUD-9201,3684.82,Wire Transfer,Singapore,Mobile,2024-01-22 13:35:52,0,0.65,0
6246b52f-5959-4c6c-89a7-53e4ddc14e29,CUSTFRAUD-7857,7594.16,Crypto Exchange,Japan,Desktop,2024-01-05 05:30:27,1,0.89,1
c27c8dd1-7e70-4985-8af6-13f9ced2e2d3,CUSTFRAUD-6866,157.65,POS Payment,Singapore,Desktop,2024-01-04 00:47:11,1,0.01,0
a4d28bab-cab6-4710-98a1-e972ff754ed7,CUSTFRAUD-5522,6532.33,Online Purchase,UAE,Desktop,2024-01-31 14:11:53,1,0.18,0
b369a558-87e3-4df4-9a68-fa0765250450,CUSTFRAUD-6246,2027.81,ATM Withdrawal,Australia,Unknown,2024-02-18 04:04:11,0,0.74,0
90d04044-e4a6-4f31-a172-75ea083f8e75,CUSTFRAUD-9301,5052.72,POS Payment,Canada,Mobile,2024-01-16 17:40:06,1,0.9,1
0999ddc9-3ad9-4390-8d51-fd2b021b3e67,CUSTFRAUD-3080,1381.73,ATM Withdrawal,UK,Mobile,2024-02-12 23:32:32,0,0.82,0
efc5de6f-61ab-4f5f-bfc5-8c496085079c,CUSTFRAUD-6266,6042.7,ATM Withdrawal,UAE,Desktop,2024-01-26 08:35:25,1,0.44,0
b91890aa-5cfe-449f-8ea5-71c627efe784,CUSTFRAUD-7870,1138.2,Wire Transfer,UAE,Tablet,2024-03-19 02:04:52,1,0.35,0
34b9cc2f-e2f7-4fdc-8c50-475fd96a0c2b,CUSTFRAUD-8525,7374.67,POS Payment,India,Desktop,2024-01-07 00:11:58,0,0.64,0
b700d8c4-7fa2-4345-902a-b75add00d025,CUSTFRAUD-2328,9088.08,Wire Transfer,Australia,Desktop,2024-01-05 14:24:44,0,0.58,0
b0868626-3c67-48fc-b216-36c71a3dd3f9,CUSTFRAUD-2748,3816.67,Online Purchase,Australia,Unknown,2024-01-03 06:27:55,0,0.34,0
519e3100-a214-4527-b4b5-dde2a0369b1f,CUSTFRAUD-2605,9586.93,Online Purchase,Germany,Mobile,2024-01-22 23:16:16,0,0.15,0
1d3c9821-638b-4430-93b3-f58d63e6cdbc,CUSTFRAUD-5954,4647.76,Wire Transfer,Australia,Tablet,2024-01-05 21:43:31,0,0.49,0
4b803996-8da8-4b23-abee-c47e21fdd725,CUSTFRAUD-3021,6876.96,Online Purchase,UAE,Desktop,2024-03-25 12:55:12,1,0.66,0
cbdbeaf9-72fd-4811-9f36-cba6d797c65f,CUSTFRAUD-3775,2602.61,ATM Withdrawal,UAE,Desktop,2024-01-26 00:25:34,0,0.16,0
540a23ab-1636-4ef4-895e-d08413eabe37,CUSTFRAUD-1562,494.56,Online Purchase,Japan,Unknown,2024-02-20 09:20:56,1,0.77,1
de00da30-7a00-4db0-a41d-8bca6c1b2da7,CUSTFRAUD-5562,6362.35,Wire Transfer,UAE,Unknown,2024-01-18 15:40:05,0,0.61,0
d6a54246-7b7e-4dba-9d6e-928b93be55a3,CUSTFRAUD-5294,9657.5,Crypto Exchange,Singapore,Unknown,2024-01-28 03:42:20,0,0.24,0
c40aae38-400d-4084-82b0-535dc9bec285,CUSTFRAUD-8492,4452.81,Online Purchase,Germany,Desktop,2024-03-26 09:35:31,1,0.43,0
3aac25a7-98e3-40c4-9ccb-cdae87a64874,CUSTFRAUD-6237,3434.14,Online Purchase,Canada,Desktop,2024-03-29 03:50:14,1,0.83,1
828d0b8c-5591-40b2-8949-4cdf2f29c5cc,CUSTFRAUD-7150,2684.5,ATM Withdrawal,Germany,Desktop,2024-01-13 22:24:47,0,0.51,0
d504f1ad-f9cd-4b0f-90a8-f87828503789,CUSTFRAUD-7040,2592.28,Wire Transfer,USA,Unknown,2024-01-06 06:56:22,0,0.78,0
27e6165d-4a3f-49ba-8f47-91f37b7fe59a,CUSTFRAUD-5037,2509.0,POS Payment,Canada,Mobile,2024-01-18 12:01:13,0,0.73,0
6cfda374-bc14-49cf-8126-4a4a37b31c9d,CUSTFRAUD-7745,9739.05,POS Payment,Singapore,Tablet,2024-01-13 07:05:55,0,0.17,0
2c4ab97f-be78-4101-8433-ee7ee1c8a399,CUSTFRAUD-8679,1980.41,ATM Withdrawal,USA,Unknown,2024-02-15 18:00:26,1,0.39,0
be1afa63-0da6-40f7-83ad-2f0649a9de22,CUSTFRAUD-7838,9342.75,Online Purchase,France,Unknown,2024-02-05 06:26:18,1,0.88,1
f8cf2e3c-a357-41ce-b0bd-30a53582e3fa,CUSTFRAUD-2166,5092.21,POS Payment,UAE,Desktop,2024-03-10 14:18:05,1,0.72,1
fca138dc-6aa2-42cf-a085-b0034869cd7c,CUSTFRAUD-6462,710.58,Wire Transfer,Japan,Unknown,2024-01-01 03:56:13,0,0.39,0
c476cddc-2f94-4128-81dc-9cc5a4dab5c5,CUSTFRAUD-2771,9921.28,ATM Withdrawal,Australia,Tablet,2024-01-04 20:36:59,0,0.0,0
ab79660c-5c56-4eda-bc31-06c751250a77,CUSTFRAUD-2666,5615.43,Online Purchase,Canada,Mobile,2024-02-27 08:51:46,0,0.76,0
ffae01a7-d35c-4977-ba47-2e7ea9487884,CUSTFRAUD-4637,8049.13,Crypto Exchange,France,Mobile,2024-03-13 02:37:45,1,0.79,1
3f92ad1b-91b9-40e1-8f53-6b541adcbe9c,CUSTFRAUD-4968,3537.39,Online Purchase,UAE,Unknown,2024-02-15 19:02:08,0,0.66,0
2e9eb9e7-1b88-4d1a-9d48-22e770cb0eb0,CUSTFRAUD-7325,5501.3,Online Purchase,UK,Mobile,2024-03-22 08:38:36,0,0.39,0
e343aa18-61e0-43b0-8604-fac99d59775b,CUSTFRAUD-7422,8531.91,Crypto Exchange,Germany,Unknown,2024-02-01 17:40:06,0,0.7,0
36d36e28-d67a-4504-9f3d-d66a4e7a3fc0,CUSTFRAUD-4436,600.79,Wire Transfer,Japan,Mobile,2024-01-15 02:27:50,1,0.69,0
1092cef9-2100-4959-8ba5-c5610a081e44,CUSTFRAUD-9462,4375.76,Online Purchase,Japan,Desktop,2024-01-21 20:28:17,0,0.42,0
f6014be4-046a-422a-bc5a-54492437a849,CUSTFRAUD-2683,5889.92,Online Purchase,Canada,Unknown,2024-03-08 17:40:31,1,0.25,0
6a24ea78-99cc-48f7-bef3-ac9096cd5ea4,CUSTFRAUD-2718,4023.76,Crypto Exchange,Germany,Mobile,2024-01-14 12:11:24,0,0.44,0
6c6b2dd6-dcbb-423a-a837-9dc246ee2a75,CUSTFRAUD-8732,4232.62,Wire Transfer,UAE,Desktop,2024-01-29 11:14:37,1,0.89,1
4c28165a-91cb-478c-9d42-315db33b1d64,CUSTFRAUD-4961,7547.52,POS Payment,Germany,Unknown,2024-01-30 00:59:16,1,0.39,0
024e1ca5-0bea-463b-82f9-241a01710bce,CUSTFRAUD-4213,4977.8,Wire Transfer,Canada,Unknown,2024-02-06 03:46:55,1,0.08,0
fd286ced-3cfe-4f2a-ae24-40bd082e9612,CUSTFRAUD-5011,3811.38,Crypto Exchange,Canada,Tablet,2024-02-02 16:52:48,0,0.98,1
e0d587ab-c9b3-4f7a-bb7f-932e60fb3d9d,CUSTFRAUD-8774,6373.35,Online Purchase,USA,Unknown,2024-02-19 14:35:56,0,0.77,0
76e5168e-8464-4070-8aa1-2ac55b3dd94a,CUSTFRAUD-2759,9218.18,Wire Transfer,UK,Desktop,2024-03-25 20:52:50,0,0.22,0
dedb5f41-7a7f-448e-bcef-ca6fda2123a3,CUSTFRAUD-9515,895.39,ATM Withdrawal,Australia,Mobile,2024-01-24 23:10:06,1,0.74,1
2aea9c8c-79ad-4eda-b3e2-11161a9dedc8,CUSTFRAUD-5500,7866.1,ATM Withdrawal,UK,Unknown,2024-02-27 15:45:22,0,0.02,0
c7c7aa73-9892-4e56-a0c4-8512f2f6ff6f,CUSTFRAUD-2771,9151.81,Wire Transfer,Canada,Tablet,2024-02-23 22:13:20,1,0.15,0
58f75507-760c-417c-bc18-d63b9ec75bc3,CUSTFRAUD-1111,7596.67,Wire Transfer,Germany,Unknown,2024-01-10 00:57:05,0,0.58,0
1db42d0c-bfdc-4e5a-92ff-6710321052e5,CUSTFRAUD-9285,9338.9,ATM Withdrawal,USA,Mobile,2024-03-01 00:01:01,1,0.09,0
06c09265-5117-4aac-9b61-45ea298fc991,CUSTFRAUD-7575,4396.97,Online Purchase,Canada,Unknown,2024-03-29 15:20:15,0,0.1,0
57c6da36-e4f5-43d0-ae5e-f4b65afe131f,CUSTFRAUD-7124,5068.12,Crypto Exchange,UK,Mobile,2024-03-28 23:46:02,1,0.82,1
ef6795ed-5f8a-4d17-9cba-cd8829bfdd55,CUSTFRAUD-5340,341.22,POS Payment,Germany,Tablet,2024-02-10 19:43:15,0,0.48,0
f5014172-4d6a-40ed-930c-c3efbe2c7d52,CUSTFRAUD-3294,3230.24,Online Purchase,Australia,Desktop,2024-02-14 05:55:50,0,0.01,0
385a6924-9300-4978-8db9-017353b56110,CUSTFRAUD-9158,5259.73,ATM Withdrawal,Singapore,Mobile,2024-01-09 10:18:37,0,0.81,0
28d20759-8504-40c5-883e-a3ec0d71095b,CUSTFRAUD-8758,6122.31,Online Purchase,UK,Tablet,2024-01-15 16:47:53,1,0.3,0
de7a289e-4960-4f1c-9cdf-c49603088b6b,CUSTFRAUD-4733,4645.07,Wire Transfer,France,Unknown,2024-01-01 12:30:20,0,0.19,0
5774711c-d813-47f4-835b-f7a08fbb1d65,CUSTFRAUD-4387,5498.09,ATM Withdrawal,India,Desktop,2024-02-22 02:06:19,1,0.3,0
b5d7a124-623b-40c5-977e-f4ed104b7633,CUSTFRAUD-4944,6041.65,Online Purchase,India,Mobile,2024-03-07 23:29:07,0,0.99,1
8ac403a9-168a-4291-ac50-d4946e248b9d,CUSTFRAUD-2720,5349.54,ATM Withdrawal,Australia,Desktop,2024-03-08 01:21:36,1,0.99,1
23faa650-b06c-4818-a8b8-d2866b73462d,CUSTFRAUD-2482,6666.88,POS Payment,Japan,Desktop,2024-02-24 02:37:45,0,0.82,0
ba9de9e6-9530-41fa-a26b-71cc8b8cfa99,CUSTFRAUD-3356,3263.72,Crypto Exchange,Germany,Tablet,2024-02-13 22:16:54,0,0.29,0
5a92dda6-e3c3-4817-9fca-da5006ba5592,CUSTFRAUD-1967,3669.53,Wire Transfer,USA,Tablet,2024-02-28 11:10:33,1,0.37,0
f9fb35bd-28cc-49f5-ae42-df9d6c729d85,CUSTFRAUD-4594,9899.96,Crypto Exchange,UK,Tablet,2024-02-25 16:37:31,1,0.07,0
d7ec8fbc-3f92-4fcd-8e95-f1f5ebcb2613,CUSTFRAUD-3816,4602.06,Online Purchase,Australia,Unknown,2024-02-21 09:24:42,1,0.89,1
